C2,H2,CAT,HX,C3,T,P,H2/C2,C3/C4,MI_Plant 
9317.333008,88.20854187,36.6571312,23324.03345,70.13356781,83.87994385,3.477958918,1.786245942,0.579948425,18.63345806
9302.651367,88.44021606,36.86647415,23674.02441,70.23215485,83.94443512,3.459715605,1.78204453,0.581736386,18.60932047
9291.071289,88.01311493,39.11893845,23549.07129,70.20664215,83.7660675,3.757598639,1.77964139,0.577991605,18.58424874
9304.282227,87.98970795,37.14093018,23154.6604,69.98803711,83.83151245,3.509400606,1.776694894,0.581392705,18.55826948
9309.081055,88.37700653,38.14260864,23716.90332,70.61898041,83.81496429,3.543050766,1.775439024,0.584508538,18.5314093
9278.334961,87.9596405,38.85982513,23347.47119,70.20539093,83.71078491,3.37715888,1.773394227,0.579616487,18.5036948
9286.744141,88.08984375,36.63949203,23252.23267,69.88156128,83.77244568,3.756444216,1.765301228,0.579663098,18.47515259
9329.509766,88.34896851,39.13273239,23542.05225,70.69709778,83.77126312,3.563150644,1.760011435,0.586628377,18.44580927
9296.855469,87.78346252,38.59392548,23415.06152,69.95275879,83.98152924,3.54914856,1.753117204,0.582918644,18.41569144
9307.886719,88.25791931,36.38404465,23522.70386,70.30051422,83.85939026,3.487870455,1.746712327,0.586628377,18.38482572
9311.272461,87.88040924,36.42429352,23268.50586,70.21735382,83.90758514,3.368125439,1.745847702,0.585230649,18.35323871
9313.496094,88.1628418,36.42522812,23558.10083,70.09324646,83.9184494,3.487669945,1.742447734,0.586814761,18.320957
9287.291992,87.85231018,38.56165314,23304.83618,69.91242981,83.95861053,3.598531961,1.741952777,0.586628377,18.28800722
9300.119141,87.79498291,36.64344025,23332.34082,69.95905304,83.87072754,3.523302317,1.737322092,0.588410497,18.25441595
9291.625977,87.84811401,37.91672516,23270.41162,69.91495514,83.83481598,3.217766285,1.736201406,0.591776729,18.22020982
9278.334961,87.6054306,38.56138229,23224.64404,69.71839142,83.84663391,3.741764545,1.73420608,0.589808226,18.18541541
9307.53125,88.1534729,38.47856522,23514.10596,70.19530487,83.9316864,3.573237896,1.729960322,0.590600252,18.15005935
9321.003906,88.08945465,39.78514099,23478.69238,70.21735382,83.98223877,3.68374896,1.729124904,0.590352774,18.11416822
9278.728516,88.06903839,40.99361038,23358.49658,69.86707306,84.00491333,3.608017445,1.727995276,0.591963053,18.07776865
9280.308594,88.17124176,38.72019958,23371.36084,70.20726776,84.06586456,3.689771652,1.726859689,0.59135741,18.04088723
9275.989258,87.69445038,38.72079468,23266.75342,70.17199707,84.18777466,3.70618248,1.724408984,0.591590345,18.00355056
9312.173828,88.14688873,39.69655991,23548.34521,70.08190918,84.03043365,3.302230358,1.723978043,0.59666878,17.96578526
9293.904297,87.90545654,41.15170288,23248.83813,69.94141388,84.13864136,3.468096972,1.722659349,0.594082952,17.92761792
9305.517578,88.11250305,39.04279709,23553.0437,70.25955963,84.08003998,3.288980961,1.725723863,0.59135741,17.88907516
9303.96875,87.71897888,40.39728546,23283,69.76628113,84.0847702,3.441297531,1.724614501,0.596132994,17.85018357
9289.180664,87.73381805,40.67832947,23341.55859,69.98487854,84.16368103,3.59486866,1.726574302,0.599044859,17.81096977
9295.424805,87.81439972,39.02817154,23185.03296,69.81604004,84.01531982,3.694087505,1.728823423,0.59666878,17.77146036
9308.796875,88.1791687,40.59344864,23532.70215,70.49266052,84.06161499,3.591154814,1.729676127,0.59666878,17.73168194
9323.205078,88.00915527,40.34448242,23566.81665,70.29169464,84.12068176,3.660512686,1.730791211,0.596855104,17.69166112
9281.666016,87.88063049,40.52945328,23342.36743,70.19342041,84.04697418,3.587290287,1.731076121,0.597880125,17.6514245
9318.238281,87.94160461,38.18748093,23393.89258,70.13923645,84.15139008,3.511056662,1.737022281,0.592685223,17.61099869
9306.119141,88.29649353,41.67646027,23435.17554,69.99118805,84.07579041,3.502675772,1.737882018,0.598252833,17.5704103
9288.03125,87.85674286,41.60010147,23307.00171,69.97354126,84.09610748,3.499363422,1.740430236,0.597880125,17.52968592
9305.594727,87.95968628,39.30903244,23351.55884,70.2910614,84.29880524,3.382428646,1.741010785,0.594082952,17.48885216
9300.005859,87.9103775,41.34867096,23250.85352,69.87149048,84.28652191,3.557981253,1.741276026,0.595294356,17.44793564
9288.597656,88.09784698,39.73558807,23639.94141,70.17892456,84.14478302,3.422828913,1.743498683,0.599044859,17.40696295
9305.118164,88.1856842,39.32836533,23688.82178,70.28035736,84.12445831,3.373545647,1.747494936,0.599539936,17.36596069
9297.614258,87.2550354,40.85733032,23312.69751,69.94015503,84.0479126,3.506791115,1.752935648,0.593896627,17.32495548
9305.186523,86.7776413,38.05718231,23314.427,70.11214447,84.05594635,3.579059839,1.752659202,0.599988341,17.28397392
9291.356445,87.05493164,37.40604019,23298.16992,69.99874878,83.95484161,3.454245329,1.753801227,0.601246297,17.24304262
9484.754883,86.98592377,36.89216614,23749.8916,69.89227295,84.2095108,3.412339449,1.756752014,0.598672152,17.20218817
9486.458008,86.92245483,39.24177551,23921.30591,69.83368683,84.33566284,3.396882057,1.757627964,0.594874978,17.16143719
9504.956055,87.16215515,38.58041763,24134.4707,70.12537384,84.32527161,3.627138376,1.759941459,0.596132994,17.12081627
9518.508789,86.94716644,37.35852051,23840.29443,69.97039795,84.30353546,3.773181677,1.759941459,0.59666878,17.08035204
9489.988281,86.90817261,38.80825424,23808.98535,69.84124756,84.33708954,3.174956799,1.760534167,0.598439157,17.04007108
9498.186523,86.75462341,37.25660324,23609.94824,69.98614502,84.15470123,3.695743561,1.757843256,0.597460806,17
9543.583008,87.09186554,37.07395935,23986.56421,69.71524811,84.1471405,3.534393549,1.761684895,0.596855104,16.9598411
9583.645508,87.13703918,39.09723282,24066.73389,69.79021454,84.1977005,3.541269064,1.758721113,0.595760226,16.91928567
9592.249023,86.86473083,36.65512848,24202.98804,69.67744446,84.26998901,3.697098732,1.751159668,0.594688654,16.87834383
9599.646484,87.1335907,38.23495102,24015.81543,69.81730652,84.27140808,3.583174944,1.747720718,0.58859688,16.83702568
9614.316406,86.99386597,35.56070709,24303.77417,70.00630188,84.09894562,3.737749577,1.742693424,0.594548881,16.79534135
9608.738281,87.43708801,39.52748871,24148.23315,69.84313202,84.06208801,3.812628508,1.736296892,0.590984643,16.75330093
9605.436523,88.71781921,40.22397614,24168.69141,69.92188263,84.04225159,3.633261442,1.732514739,0.587991178,16.71091456
9581.941406,89.3057251,38.41526413,24168.51074,69.8960495,84.05122375,3.624830008,1.727403402,0.586814761,16.66819233
9585.750977,89.87713623,39.90250015,23873.84106,69.87779236,83.9690094,3.614290714,1.722827673,0.587420404,16.62514436
9613.6875,89.96083832,38.540802,24277.94092,69.67870331,84.04319763,3.394824743,1.716354132,0.58723408,16.58178077
9694.724609,91.55240631,38.4100647,24302.63257,69.84375763,84.09989166,3.591154575,1.711331248,0.583716452,16.53811166
9695.866211,91.79780579,39.84588623,24244.31763,69.93700409,84.14147186,3.622571707,1.7091012,0.586022675,16.49414716
9690.327148,91.65602112,37.7928009,24144.44092,69.78139496,84.16509247,3.713760614,1.706590533,0.58166647,16.44989736
9698.567383,92.21695709,38.20132828,24492.47461,69.9092865,84.20809174,3.295705795,1.703314781,0.579127312,16.4053724
9705.204102,92.09274292,36.27027893,24340.27515,69.93574524,84.35173035,3.814434767,1.702186227,0.575388372,16.36058237
9687.794922,91.77520752,40.04076767,24203.25342,69.62389374,84.2808609,3.443154097,1.700523019,0.580338657,16.31553739
9710.405273,92.36917877,39.29977036,24454.64404,70.11151886,84.24021912,3.59592247,1.699140072,0.578370154,16.27024757
9714.462891,92.31602478,38.28162766,24413.34058,70.17262268,84.21376801,3.746883392,1.700225592,0.572208524,16.22472304
9689.703125,92.12001801,40.23612213,24521.37646,69.93763733,84.22651672,3.426191092,1.700225592,0.571573734,16.17897389
9705.109375,92.30220032,37.97173691,24295.10156,69.93196869,84.19486237,3.737950563,1.700267315,0.575574696,16.13301024
9700.052734,92.63085938,38.46047974,24515.74146,69.77320099,84.15139008,3.629446983,1.700714469,0.571789205,16.08684221
9705.462891,92.94252777,39.72895432,24217.10718,69.77005768,84.0597229,3.555522442,1.6959548,0.569436371,16.0404799
9689.473633,92.83215332,37.71114731,24479.6084,69.64216614,83.78898621,3.540466309,1.694761276,0.571602821,15.99393344
9711.472656,92.80108643,37.2974968,24413.5022,69.83368683,83.55226135,3.600037813,1.695572019,0.571789205,15.94721293
9692.209961,93.40385437,38.25349808,24213.80811,69.75619507,83.38924408,3.484206676,1.692844033,0.565918803,15.90032849
9682.749023,92.88729095,39.77280045,24399.90332,69.62452698,83.36136627,3.697098732,1.687675118,0.564742327,15.85329022
9711.592773,93.2664566,38.20338058,24618.7876,70.2652359,83.28246307,3.74723506,1.681984663,0.567316473,15.80610825
9705.670898,93.10611725,38.01171112,24173.22534,69.92314911,83.21537018,3.704174757,1.677103877,0.561376154,15.75879268
9700.944336,94.64141083,41.00149536,24735.50757,69.95149231,83.14685822,3.560089111,1.67146945,0.559978426,15.71135363
9681.958984,94.83881378,38.45715332,24281.71948,69.68500519,83.28861237,3.622822046,1.668239832,0.558650553,15.66380121
9693.770508,95.00131226,40.1178894,24369.14111,69.68185425,83.43697357,3.661215305,1.66743803,0.55846417,15.61614553
9700.032227,95.04582214,41.01786804,24389.87671,69.74737549,83.65904999,3.542473793,1.665343165,0.554480672,15.56839671
9698.625977,94.70095062,38.42069626,24421.06421,69.70075226,83.80835724,3.565459013,1.667498589,0.555086374,15.52056486
9688.371094,95.14890289,38.5333519,24457.20239,69.92062378,83.88442993,3.537555218,1.669657946,0.560584068,15.47266009
9694.178711,94.74765015,40.41555405,24227.31714,69.86644745,83.95246887,3.484658718,1.672021627,0.555202842,15.42469251
9708.943359,95.13381195,41.01953888,24405.46802,70.0415802,83.96853638,3.254452705,1.675831318,0.557252824,15.37667224
9714.491211,95.1134491,39.06566238,24429.6228,70.18144226,83.86694336,3.907029152,1.681165576,0.55804491,15.32860939
9703.855469,95.05260468,40.71110153,24190.6521,70.01134491,83.91136169,3.717374086,1.688877821,0.5579983,15.28051407
9705.295898,95.05844879,41.02763367,24612.27832,70.064888,83.94255066,3.474972725,1.690608978,0.557392597,15.2323964
9697.882813,95.12949371,39.26817322,24367.20972,70.11907196,83.85607147,3.296057463,1.696638823,0.552896559,15.18426648
9709.65918,95.027565,41.15340805,24345.3291,70.19278717,83.96948242,3.741965771,1.696666718,0.557858527,15.13613444
9690.881836,94.72698212,39.57608414,24098.08789,69.72784424,83.85560608,3.472413063,1.699663639,0.557974994,15.08801038
9678.199219,94.73416901,39.92086411,24328.47144,69.90045929,83.86411285,3.807208061,1.706604004,0.557066441,15.03990442
9695.550781,94.96920776,37.38330078,24399.8335,69.90676117,83.91798401,3.870292664,1.710493088,0.554480672,14.99182667
9686.649414,94.45121002,41.33521652,24136.39917,69.45883179,83.85749817,3.681390285,1.709106326,0.556600571,14.94378723
9712.738281,95.38656616,40.53347778,24572.646,70.35028839,83.85276794,3.663172483,1.710148573,0.558767021,14.89579624
9687.658203,94.53733826,39.19506454,24228.45337,69.67177582,83.91230774,3.507794619,1.710196257,0.553502262,14.84786379
9730.524414,95.38244629,41.33589935,24784.29248,70.46305847,83.91419983,3.721037865,1.712155342,0.555459082,14.8
9706.00293,95.06188965,38.77240372,24227.66675,70.08631134,83.9808197,3.652030945,1.713280678,0.555202842,14.75256606
9709.65918,95.15981293,39.86079407,24497.34106,70.11340332,83.91325378,3.540064573,1.713280678,0.554294288,14.70587918
9686.201172,94.91876221,40.99959946,24462.51807,69.90487671,83.8976593,3.583827257,1.719466925,0.549938083,14.65988351
9709.331055,95.65493011,38.61635208,24505.01465,70.30555725,83.88395691,3.708240032,1.717464805,0.553886652,14.61452323
9700.060547,94.87965393,38.91489792,24294.06763,69.83809662,83.80505371,3.612483978,1.715531707,0.552896559,14.56974247
9717.494141,95.11608124,40.22854614,24424.63086,70.01134491,83.94207764,3.787534952,1.717464805,0.552896559,14.5254854
9689.119141,94.86352539,41.23294449,24283.26782,69.50167084,83.85560608,3.41003108,1.717464805,0.549530447,14.48169619
9691.341797,95.12503052,39.00027466,24390.67139,70.21042633,83.8159256,3.799178362,1.719553828,0.555086374,14.43831897
9694.203125,94.91268158,40.43685532,24240.80933,69.82611847,83.87592316,3.545032978,1.716657281,0.550695181,14.39529792
9687.34375,94.7049408,40.99884033,24441.68481,69.69319153,83.86694336,3.619660616,1.7188797,0.54933238,14.35257719
9686.112305,94.76243591,39.15951538,24302.06006,69.64971924,83.91183472,3.514770508,1.7188797,0.549938083,14.31010094
9689.396484,94.92369843,41.1554451,24192.34326,69.77256775,83.89198303,3.718227148,1.717942238,0.553502262,14.26781331
9725.084961,95.33042145,39.80799484,24420.48462,70.12285614,83.99736023,3.671654224,1.721333385,0.5511145,14.22565848
9709.146484,95.28296661,37.60112,24360.34033,69.96031189,83.86741638,3.539110899,1.721429467,0.54835397,14.1835806
9693.106445,94.95483398,36.44314575,24425.28564,69.67303467,83.94443512,3.354624987,1.720799327,0.550322413,14.14152382
9689.807617,94.96063995,40.14101028,24202.34326,69.77383423,83.97090149,3.678529501,1.72113204,0.553688645,14.09943231
9695.169922,94.87010193,39.93366241,24211.59399,69.93386078,83.85749817,3.593864679,1.719421506,0.552477241,14.05725022
9673.739258,94.92398071,39.35037231,24498.24316,69.70705414,83.81260681,3.744525194,1.719059944,0.546350598,14.0149217
9713.416992,95.1240921,40.99767685,24416.31885,69.94078064,83.88726807,3.419817686,1.717264056,0.553269327,13.97239092
9692.59375,95.07779694,38.95770645,24290.3916,70.09702301,83.87120056,3.660713434,1.718938112,0.549903154,13.92960203
9700.897461,94.88339996,39.44069672,24111.71143,69.90109253,83.88254547,3.807006836,1.71718514,0.548540354,13.88649919
9704.805664,94.95595551,40.74618149,24508.26343,69.96346283,83.97703552,3.647012472,1.717736602,0.547329009,13.84302656
9687.960938,95.1269455,38.9517746,24308.20044,70.10458374,83.98932648,3.614240408,1.717537761,0.550794184,13.79912829
9690.078125,82.25761414,37.71192169,23478.64294,60.59031296,84.02146149,3.630501032,1.716170669,0.548540354,13.75474855
9706.212891,75.93626404,38.19458008,23247.76379,58.33050156,83.97515106,3.538910389,1.71810019,0.549903154,13.70983148
9694.339844,74.9017334,36.66711807,23320.41968,55.98186111,84.05831909,3.575345755,1.716170669,0.548825741,13.66432125
9704.589844,74.71661377,33.4685173,23529.974,54.33692932,84.05831909,3.638982296,1.716443658,0.553502262,13.61816201
9699.352539,75.12248993,33.47424698,23675.2865,53.03031158,83.94396973,3.436027765,1.715256453,0.549716771,13.57129792
9698.295898,75.09970093,34.47915268,23521.49011,51.70730209,83.98932648,3.528973341,1.708478093,0.546152592,13.52367314
9702.94043,75.12207031,33.22049713,23373.67627,50.72450638,83.96617889,3.61348772,1.700481176,0.543811381,13.47523182
9717.504883,75.05203247,32.58562851,23342.00195,50.03968811,83.81497192,3.680838346,1.692229748,0.54376477,13.42591813
9713.454102,74.80177307,33.40533066,23111.06213,49.17155457,83.87120056,3.492738724,1.679166794,0.538278699,13.37567622
9711.69043,74.88457489,33.98391342,23197.2417,48.54722214,83.90049744,3.546890259,1.666697979,0.5341205,13.32445024
9689.65625,74.9222641,32.0207634,23209.47913,47.90335846,83.86127472,3.401951313,1.654009342,0.526147604,13.27218436
9713.75,75.36481476,32.12628555,23347.29395,47.88508987,83.92034149,3.71556735,1.639279962,0.525862217,13.21882273
9720.678711,75.2709198,32.18038177,23331.12305,47.44282913,83.82772064,3.823769569,1.62575984,0.516777039,13.16430951
9701.035156,74.87180328,33.73871613,23058.52625,46.73785782,84.00350189,3.485009909,1.609160542,0.508868217,13.10858885
9696.836914,75.03098297,33.21806335,23141.31458,46.65092087,83.86363983,3.498309374,1.595389605,0.505303979,13.05160492
9691.430664,74.81911469,32.2067337,23155.73303,46.09336853,83.80883026,3.22012496,1.58500123,0.503452003,12.99330187
9713.273438,75.0304718,33.51440048,22901.98364,45.13577271,83.93829346,3.653436422,1.568948746,0.497010827,12.93362386
9720.618164,75.06018066,33.74240112,23333.32166,44.95621872,83.97467804,3.487519264,1.555743337,0.486714274,12.87251504
9701.599609,75.20055389,32.02354813,23108.64368,44.96693039,83.78141785,3.508446932,1.543929577,0.477862,12.80991957
9710.380859,75.25806427,32.95808029,23051.40369,44.9329071,83.90001678,3.503779888,1.532283545,0.470395803,12.74578162
9701.005859,74.74559784,33.28934097,23006.56665,44.75777054,83.89435577,3.299319506,1.520843267,0.468811721,12.68004533
9685.509766,74.93322754,32.09588623,23079.9574,44.75399017,83.90144348,3.673109531,1.508607149,0.462906331,12.61265487
9684.844727,75.05109406,32.1167717,23040.78235,44.84659958,83.90049744,3.800583363,1.499654055,0.452982455,12.54355439
9722.483398,75.41008759,32.11269379,23115.79382,45.00976944,83.97420502,3.73278141,1.490419388,0.449278474,12.47268805
9686.853516,74.82206726,33.21824265,23117.70166,44.85037994,84.00113678,3.313070536,1.478310227,0.443326533,12.4
9684.305664,74.77078247,33.9249115,22879.67346,44.91149139,83.96097565,3.444911003,1.468855381,0.439051807,12.3192764
9715.269531,75.03994751,32.07599258,23126.01233,45.16159821,84.05735779,3.817747355,1.460058093,0.435044974,12.22525244
9680.016602,74.88160706,33.03942108,23120.39624,44.76092148,83.86127472,3.767660856,1.451627612,0.428335905,12.11929583
